Course Code,Course Name,Learner ID,Department,Assigned On,Started,Completion Status,Progress %,Score,Assessment Passed,Completed On,Due Date
cyber-aware-2026q1,Cyber Awareness 2026,L00882,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00883,Manufacturing,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00884,Operations,12/01/2026,1,Completed,100%,82.2,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00885,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00886,Legal,12/01/2026,1,Completed,100%,83.8,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00887,Technology,12/01/2026,1,Completed,100%,88.2,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00888,Marketing,12/01/2026,1,Completed,100%,86.6,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00889,Manufacturing,12/01/2026,1,In Progress,40%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00890,Marketing,12/01/2026,1,Completed,100%,91.5,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00891,Technology,12/01/2026,1,Completed,100%,81.6,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00892,Technology,12/01/2026,1,Completed,100%,82.2,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00893,Operations,12/01/2026,1,Completed,100%,70.7,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00894,Marketing,12/01/2026,1,Completed,100%,84.0,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00895,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00896,Operations,12/01/2026,1,Completed,100%,99.4,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00897,Sales,12/01/2026,1,Completed,100%,70.4,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00898,Sales,12/01/2026,1,Completed,100%,80.8,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00899,Technology,12/01/2026,1,Completed,100%,85.7,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00900,Finance,12/01/2026,1,Completed,100%,91.8,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00901,HR,12/01/2026,1,Completed,100%,82.7,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00902,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00903,Manufacturing,12/01/2026,1,Completed,100%,78.7,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00904,Operations,12/01/2026,1,Completed,100%,92.6,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00905,Finance,12/01/2026,1,Completed,100%,85.9,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00906,Finance,12/01/2026,1,Completed,100%,77.2,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00907,Manufacturing,12/01/2026,1,Completed,100%,86.1,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00908,Operations,12/01/2026,1,Completed,100%,81.7,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00909,HR,12/01/2026,1,Completed,100%,74.0,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00910,HR,12/01/2026,1,Completed,100%,91.8,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00911,Sales,12/01/2026,1,Completed,100%,73.7,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00912,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00913,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00914,Manufacturing,12/01/2026,1,Completed,100%,77.6,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00915,Technology,12/01/2026,1,Completed,100%,79.7,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00916,Marketing,12/01/2026,1,Completed,100%,79.1,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00917,Technology,12/01/2026,1,Completed,100%,83.1,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00918,Technology,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00919,Technology,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00920,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00921,Marketing,12/01/2026,1,Completed,100%,87.1,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00922,Technology,12/01/2026,1,Completed,100%,81.0,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00923,Sales,12/01/2026,1,Completed,100%,74.2,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00924,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00925,Operations,12/01/2026,1,Completed,100%,69.6,No,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00926,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00927,Finance,12/01/2026,1,Completed,100%,73.3,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00928,Finance,12/01/2026,1,Completed,100%,80.7,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00929,Manufacturing,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00930,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00931,HR,12/01/2026,1,Completed,100%,78.2,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00932,Legal,12/01/2026,1,Completed,100%,82.8,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00933,Manufacturing,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00934,Technology,12/01/2026,1,Completed,100%,83.3,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00935,HR,12/01/2026,1,Completed,100%,81.5,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00936,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00937,Technology,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00938,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00939,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00940,Technology,12/01/2026,1,Completed,100%,76.8,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00941,Finance,12/01/2026,1,Completed,100%,80.8,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00942,Manufacturing,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00943,Operations,12/01/2026,1,Completed,100%,78.2,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00944,HR,12/01/2026,1,Completed,100%,93.5,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00945,Operations,12/01/2026,1,Completed,100%,87.2,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00946,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00947,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00948,Manufacturing,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00949,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00950,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00951,Operations,12/01/2026,1,Completed,100%,94.2,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00952,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00953,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00954,Manufacturing,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00955,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00956,Manufacturing,12/01/2026,1,Completed,100%,77.8,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00957,Legal,12/01/2026,1,Completed,100%,79.3,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00958,Marketing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00959,Sales,12/01/2026,1,Completed,100%,89.1,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00960,Technology,12/01/2026,1,Completed,100%,93.0,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00961,Manufacturing,12/01/2026,1,Completed,100%,89.4,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00962,Sales,12/01/2026,1,Completed,100%,86.2,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00963,Sales,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00964,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00965,Operations,12/01/2026,1,Completed,100%,78.8,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00966,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00967,Sales,12/01/2026,1,Completed,100%,82.7,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00968,Finance,12/01/2026,1,Completed,100%,90.7,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00969,Marketing,12/01/2026,1,Completed,100%,94.8,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00970,Finance,12/01/2026,1,Completed,100%,80.4,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00971,Finance,12/01/2026,1,Completed,100%,91.1,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00972,HR,12/01/2026,1,Completed,100%,70.3,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00973,Legal,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00974,Finance,12/01/2026,1,Completed,100%,93.7,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00975,Manufacturing,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00976,Finance,12/01/2026,1,Completed,100%,82.3,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00977,Technology,12/01/2026,1,Completed,100%,91.4,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00978,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00979,Operations,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00980,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00981,Sales,12/01/2026,1,Completed,100%,76.7,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00982,Finance,12/01/2026,1,Completed,100%,91.9,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00983,Sales,12/01/2026,1,Completed,100%,80.6,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00984,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00985,Sales,12/01/2026,1,Completed,100%,93.4,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00986,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00987,Technology,12/01/2026,1,Completed,100%,78.2,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00988,Sales,12/01/2026,1,Completed,100%,86.8,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00989,Technology,12/01/2026,1,Completed,100%,100.0,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00990,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00991,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00992,Operations,12/01/2026,1,In Progress,40%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00993,Technology,12/01/2026,1,Completed,100%,75.9,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00994,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00995,Technology,12/01/2026,1,Completed,100%,73.3,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00996,Sales,12/01/2026,1,Completed,100%,80.4,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00997,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00998,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00999,Marketing,12/01/2026,1,Completed,100%,85.0,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01000,Technology,12/01/2026,1,Completed,100%,92.3,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01001,Marketing,12/01/2026,1,Completed,100%,92.9,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01002,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01003,Legal,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01004,Sales,12/01/2026,1,Completed,100%,97.7,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01005,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01006,Legal,12/01/2026,1,Completed,100%,76.1,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01007,Technology,12/01/2026,1,Completed,100%,70.8,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01008,Finance,12/01/2026,1,Completed,100%,87.4,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01009,Operations,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01010,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01011,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01012,Sales,12/01/2026,1,Completed,100%,93.9,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01013,HR,12/01/2026,1,Completed,100%,83.6,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01014,Manufacturing,12/01/2026,1,Completed,100%,90.2,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01015,Finance,12/01/2026,1,Completed,100%,86.2,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01016,Marketing,12/01/2026,1,Completed,100%,83.6,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01017,Operations,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01018,Technology,12/01/2026,1,Completed,100%,91.7,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01019,Finance,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01020,Manufacturing,12/01/2026,1,In Progress,40%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01021,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01022,Operations,12/01/2026,1,Completed,100%,70.9,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01023,Manufacturing,12/01/2026,1,Completed,100%,76.8,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01024,Operations,12/01/2026,1,In Progress,40%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01025,Manufacturing,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01026,Finance,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01027,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01028,Marketing,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01029,Manufacturing,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01030,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01031,Manufacturing,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01032,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01033,Marketing,12/01/2026,1,Completed,100%,71.2,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01034,Finance,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01035,Operations,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01036,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01037,Finance,12/01/2026,1,Completed,100%,77.8,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01038,Manufacturing,12/01/2026,1,Completed,100%,85.7,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01039,Manufacturing,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01040,Technology,12/01/2026,1,Completed,100%,92.6,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01041,Marketing,12/01/2026,1,Completed,100%,86.1,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01042,Operations,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01043,Marketing,12/01/2026,1,Completed,100%,89.4,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01044,Operations,12/01/2026,1,Completed,100%,77.4,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01045,Sales,12/01/2026,1,Completed,100%,90.7,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01046,Marketing,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01047,Manufacturing,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01048,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01049,Operations,12/01/2026,1,Completed,100%,79.8,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01050,Sales,12/01/2026,1,Completed,100%,93.9,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01051,Sales,12/01/2026,1,Completed,100%,100.0,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01052,HR,12/01/2026,1,Completed,100%,83.3,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01053,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01054,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01055,Sales,12/01/2026,1,Completed,100%,81.0,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01056,Manufacturing,12/01/2026,1,Completed,100%,62.4,No,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01057,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01058,Sales,12/01/2026,1,Completed,100%,87.6,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01059,HR,12/01/2026,1,Completed,100%,80.8,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01060,Finance,12/01/2026,1,Completed,100%,80.6,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01061,Marketing,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01062,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01063,Marketing,12/01/2026,1,Completed,100%,78.2,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01064,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01065,Technology,12/01/2026,1,Completed,100%,80.8,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01066,Sales,12/01/2026,1,Completed,100%,81.0,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01067,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01068,Finance,12/01/2026,1,Completed,100%,75.1,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01069,Manufacturing,12/01/2026,1,Completed,100%,78.5,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01070,Marketing,12/01/2026,1,Completed,100%,78.8,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01071,Marketing,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01072,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01073,Sales,12/01/2026,1,Completed,100%,80.6,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01074,Technology,12/01/2026,1,Completed,100%,80.8,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01075,Technology,12/01/2026,1,Completed,100%,73.9,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01076,Marketing,12/01/2026,1,Completed,100%,85.3,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01077,Manufacturing,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01078,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01079,Marketing,12/01/2026,1,Completed,100%,92.9,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01080,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01081,Marketing,12/01/2026,1,Completed,100%,92.4,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01082,Manufacturing,12/01/2026,1,Completed,100%,71.1,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01083,Manufacturing,12/01/2026,1,Completed,100%,96.2,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L01084,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
